date,interval,key
2021-01-16,daily,data/spot/daily/aggTrades/ONEBIDR/ONEBIDR-aggTrades-2021-01-16.zip
2021-01-17,daily,data/spot/daily/aggTrades/ONEBIDR/ONEBIDR-aggTrades-2021-01-17.zip
2021-01-18,daily,data/spot/daily/aggTrades/ONEBIDR/ONEBIDR-aggTrades-2021-01-18.zip
2021-01-19,daily,data/spot/daily/aggTrades/ONEBIDR/ONEBIDR-aggTrades-2021-01-19.zip
2021-01-20,daily,data/spot/daily/aggTrades/ONEBIDR/ONEBIDR-aggTrades-2021-01-20.zip
2021-01-21,daily,data/spot/daily/aggTrades/ONEBIDR/ONEBIDR-aggTrades-2021-01-21.zip
2021-01-22,daily,data/spot/daily/aggTrades/ONEBIDR/ONEBIDR-aggTrades-2021-01-22.zip
2021-01-23,daily,data/spot/daily/aggTrades/ONEBIDR/ONEBIDR-aggTrades-2021-01-23.zip
2021-01-24,daily,data/spot/daily/aggTrades/ONEBIDR/ONEBIDR-aggTrades-2021-01-24.zip
2021-01-25,daily,data/spot/daily/aggTrades/ONEBIDR/ONEBIDR-aggTrades-2021-01-25.zip
2021-01-26,daily,data/spot/daily/aggTrades/ONEBIDR/ONEBIDR-aggTrades-2021-01-26.zip
2021-01-27,daily,data/spot/daily/aggTrades/ONEBIDR/ONEBIDR-aggTrades-2021-01-27.zip
2021-01-28,daily,data/spot/daily/aggTrades/ONEBIDR/ONEBIDR-aggTrades-2021-01-28.zip
2021-01-29,daily,data/spot/daily/aggTrades/ONEBIDR/ONEBIDR-aggTrades-2021-01-29.zip
